The Best Little Whorehouse in Texas,http://resizing.flixster.com/80I7gVDMKWiNKQObvsbRK0T3nZk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168899_ori.jpg,Drama,1982,5.7,114,Universal Pictures / RKO Pictures,19.57
Raiders of the Lost Ark,http://resizing.flixster.com/13XpB_m89nJi398isDv7cQKOkH4=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/76/11157614_ori.jpg,Drama,1981,8.6,115,Paramount Pictures / Lucasfilm,30.54
Time Bandits,http://resizing.flixster.com/YI8rFD6y2Wpnp_EprQvZ0IskLXQ=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/26/30/263020_ori.jpg,Drama,1981,7,110,Embassy Pictures,59.86
Moonraker,http://resizing.flixster.com/sjLwbfOZkuPl395copBayJM2QOk=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/26/08/260897_ori.jpg,Drama,1979,6.2,126,United Artists Pictures,75.21
Dog Day Afternoon,http://resizing.flixster.com/nYzl8e218r1L6EjAekopsLaYQ98=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/63/11176318_ori.jpg,Drama,1975,8.1,125,Warner Bros.,13.73
Funny Lady,http://resizing.flixster.com/OX-CmI8fMaWHQqEIswF9kx2QVEA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/03/10880352_ori.jpg,Drama,1975,6.4,136,Columbia Pictures,16.66
The Return of the Pink Panther,http://resizing.flixster.com/coMRFsl2YBbDwXYVs9z3FTDsPzc=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/22/10872257_ori.jpg,Drama,1975,7.1,113,United Artists,82.38
The Amazing Spider-Man 2,http://resizing.flixster.com/uJRknhjV8s_CDr9Krj6hzk4GzYM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/00/11180032_ori.jpg,Family,2014,6.9,142,Columbia Pictures,72.93
Fast & Furious 6,http://resizing.flixster.com/FsHv4OrR7Fk9IQkc3Jg-Npmypzc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/33/11173373_ori.jpg,Family,2013,7.2,130,Universal,49.03
Harry Potter and the Deathly Hallows - Part 1,http://resizing.flixster.com/VRBPaLlcQQjBaaobjVvpTavdEso=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/36/11163674_ori.jpg,Family,2010,7.7,146,Warner Bros.,42.95
Inception,http://resizing.flixster.com/THwVJ6BnMSZz1ygWPdIEok_wVhA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166725_ori.jpg,Family,2010,8.8,148,Warner Bros. / Legendary,59.02
The Twilight Saga: Eclipse,http://resizing.flixster.com/caDfqgfBgZUEr0xairY8kwWQHGw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/43/11174382_ori.jpg,Family,2010,4.9,124,Summit Entertainment,86.66
The Dark Knight,http://resizing.flixster.com/csINXh6bBY_YMax7pD2fFGtGDjQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/51/11165160_ori.jpg,Family,2008,9,152,Warner Bros. / Legendary,42.68
300,http://resizing.flixster.com/MqZzDrxTe4GO7kHb2bo-16W9Wo8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166714_ori.jpg,Family,2007,7.8,117,Warner Bros. / Legendary,51.73
Shrek the Third,http://resizing.flixster.com/7T7Mf9iNihk3sOMASXbEg5Hnd2Q=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/59/86/40/5986403_ori.jpg,Family,2007,6.1,93,DreamWorks / Paramount,89.19
Ice Age: The Meltdown,http://resizing.flixster.com/8JL-X7PSHtVrLJV3m9vmwFY1Wq4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/34/60/10/3460109_ori.jpg,Family,2006,6.9,91,Fox / Blue Sky,22.15
Gladiator,http://resizing.flixster.com/sO2TFkZCTVGi8m0Yjw2UWvGajC4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168944_ori.jpg,Family,2000,8.5,155,DreamWorks / Universal,15.46
Saving Private Ryan,http://resizing.flixster.com/BLCyiFNFpYFbQJa6D_oT9LFCzWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169791_ori.jpg,Family,1998,8.6,169,DreamWorks Pictures / Paramount Pictures,15.01
Eraser,http://resizing.flixster.com/kAc1eecSvRe7HBvMQtdQ3Aqx5YQ=/180x245/dkpu1ddg7pbsk.cloudfront.net/movie/27/12/271217_ori.jpg,Family,1996,6,115,Warner Bros.,72.49
The Nutty Professor,http://resizing.flixster.com/KPKB9efvzzdAsBAJqM7dhvkC6xE=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/91/259122_ori.jpg,Family,1996,5.5,95,Universal Pictures,60.06
Philadelphia,http://resizing.flixster.com/1EQ-A7pSKFxe8p8nUjVoYESHhqk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/38/11173851_ori.jpg,Family,1993,7.7,125,TriStar Pictures,36.85
Lethal Weapon 3,http://resizing.flixster.com/X8uBur__gienB-0mAjgC0hfF7CM=/178x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/88/11128831_ori.jpg,Family,1992,6.7,118,Warner Bros.,97.78
Hot Shots!,http://resizing.flixster.com/3JzsLocKZT_RNxFVI61xsM_v4Fw=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/49/11164957_ori.jpg,Family,1991,6.7,84,20th Century Fox,39.33
Kindergarten Cop,http://resizing.flixster.com/cb6nTJ0nYUeS38cP0kMfMF_9DlE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/87/11178764_ori.jpg,Family,1990,6,111,Universal Pictures,75.69
Indiana Jones and the Last Crusade,http://resizing.flixster.com/qaoiZqYHDMj6G5jqCdlEtuaumgA=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/96/10919621_ori.jpg,Family,1989,8.3,127,Paramount Pictures / Lucasfilm,49.82
"""Crocodile"" Dundee",http://resizing.flixster.com/djJ50pyIgZZoFYdXO3HcLjlnGzg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169779_ori.jpg,Family,1986,6.5,97,Paramount Pictures / 20th Century Fox,65.21
The Jewel of the Nile,http://resizing.flixster.com/AnbVvE9r4Tmx3ZHIxPPbFSJ2EOg=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/50/11165073_ori.jpg,Family,1985,6,106,20th Century Fox,10.29
The Terminator,http://resizing.flixster.com/W54w6sQMgIsV5xH-ftwiWnz1nUA=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/35/11153556_ori.jpg,Family,1984,8.1,107,Orion Pictures,67.93
E.T. the Extra-Terrestrial,http://resizing.flixster.com/7-pyoLHrjzt_5Oz9Va01SLVkwkA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166788_ori.jpg,Family,1982,7.9,115,Universal Pictures,16.11
Dawn of the Dead,http://resizing.flixster.com/qd7II_jowSfGQN1uXTIihlRUKEA=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/38/11153820_ori.jpg,Family,1978,8,127,United Film Distribution Company,88.85
King Kong,http://resizing.flixster.com/FsOcGM5YUSUTGFjr1eTEz7au_3A=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/36/10933607_ori.jpg,Family,1976,5.8,134,Paramount Pictures,51.43
Captain America: The Winter Soldier,http://resizing.flixster.com/gxRJwetP1eNIrPR6xlWBfD_VaFc=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/72/11177246_ori.jpg,Fantasy,2014,7.8,136,Marvel Studios,77.09
The Hobbit: The Battle of the Five Armies,http://resizing.flixster.com/KK-V3xB7CY355XaejcerpzryvDs=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/97/11179703_ori.jpg,Fantasy,2014,7.5,144,Warner Bros. / New Line Cinema / MGM,49.98
The Hunger Games: Mockingjay - Part 1,http://resizing.flixster.com/rrb4D1D8S1_ACJFg1qDpd6bY4cQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/98/11189899_ori.jpg,Fantasy,2014,6.8,123,Lionsgate Films,41.9
Monsters University,http://resizing.flixster.com/68fO9SugBdM8ljYJJ32dYp0bs7Q=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/99/11169964_ori.jpg,Fantasy,2013,7.4,104,Walt Disney Pictures / Pixar,11.94
The Hunger Games: Catching Fire,http://resizing.flixster.com/1a9avHqIjVssHwO097tB_XJMVjs=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176484_ori.jpg,Fantasy,2013,7.7,146,Lionsgate,67.52
Ice Age: Continental Drift,http://resizing.flixster.com/EhgnWr8tKMra_jgh43zALuCZ9Ig=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176781_ori.jpg,Fantasy,2012,6.7,88,Fox / Blue Sky,81.52
The Avengers,http://resizing.flixster.com/OmSu9IRUNKgrdmyE2uNhf0f0ToE=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/38/11163886_ori.jpg,Fantasy,2012,8.2,143,Marvel Studios,96.6
The Hunger Games,http://resizing.flixster.com/ojHrfHgQ7Z6zwJ9O0GlmvI_Y-6Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173667_ori.jpg,Fantasy,2012,7.3,142,Lionsgate,80.11
Cars 2,http://resizing.flixster.com/2EEq8Qjx4aMkNdwlLypKTtnT1X4=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/64/11156447_ori.jpg,Fantasy,2011,6.3,106,Walt Disney Pictures / Pixar,29.7
The Hangover Part II,http://resizing.flixster.com/lOJRA6ho5TdqrP7tETMQp5vnFsM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/36/11163671_ori.jpg,Fantasy,2011,6.5,102,Warner Bros.,34.34
Transformers: Dark of the Moon,http://resizing.flixster.com/SnAb2Xw6Wp8we8btiHQkf8xanHc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/91/11169150_ori.jpg,Fantasy,2011,6.3,154,Paramount,69.02
Despicable Me,http://resizing.flixster.com/VoG3m3OewOKv5t1EQbX-kwLFuAY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168864_ori.jpg,Fantasy,2010,7.7,95,Universal / Illumination,27.25
How to Train Your Dragon,http://resizing.flixster.com/kSxnnx5oPhqDlOnvpGUQXpVoAsA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/66/11176619_ori.jpg,Fantasy,2010,8.2,98,Paramount / DreamWorks,48.9
Toy Story 3,http://resizing.flixster.com/Tv9f7mIJrCc--JvPXl60rMI3Pkw=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/43/11134356_ori.jpg,Fantasy,2010,8.4,103,Walt Disney Pictures / Pixar,30.89
Harry Potter and the Half-Blood Prince,http://resizing.flixster.com/5jRb-4cS1AXhTEYE-wQ3wpHlZHY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/39/11163943_ori.jpg,Fantasy,2009,7.5,153,Warner Bros.,59.82
Ice Age: Dawn of the Dinosaurs,http://resizing.flixster.com/ee9qtz-r1W0A5tmu-Q1vSj1AxvA=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938903_ori.jpg,Fantasy,2009,7,94,Fox / Blue Sky,16.24
Transformers: Revenge of the Fallen,http://resizing.flixster.com/oNcE9YJ500YHi2_2wGnclRTcyd8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/66/11176669_ori.jpg,Fantasy,2009,6,150,Paramount / DreamWorks,15.33
Indiana Jones and the Kingdom of the Crystal Skull,http://resizing.flixster.com/qzgCz6mYia28SvhY2MKKYr1A8eA=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/88/10868884_ori.jpg,Fantasy,2008,6.2,122,Paramount / Lucasfilm,80.89
I Am Legend,http://resizing.flixster.com/-P1B68zFT7N17v-6cy5Bep7DU3A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166780_ori.jpg,Fantasy,2007,7.2,101,Warner Bros.,67.06
Ratatouille,http://resizing.flixster.com/8S8STXVMHBpUANLhLeLbVcdo0QY=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/41/60/98/4160984_ori.jpg,Fantasy,2007,8,111,Disney / Pixar,12.47
Superman Returns,http://resizing.flixster.com/jxYV0tzA4f2_BD9lSeOHw56i-64=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/45/20/452092_ori.jpg,Fantasy,2006,6.1,154,Warner Bros. / Village Roadshow,91.62
The Da Vinci Code,http://resizing.flixster.com/QmcEmsrcgbQ1n3RYy-ONqsrHI6I=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/31/42/314213_ori.jpg,Fantasy,2006,6.5,149,Columbia,55.77
Hitch,http://resizing.flixster.com/ysVT2wYRZOaSFeoimUqCsyWeN2M=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/16/90/56/1690569_ori.jpg,Fantasy,2005,6.7,118,Columbia,65.54
War of the Worlds,http://resizing.flixster.com/fWrTEymRYs82GDjb49Zh7K8d6q8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/94/11189471_ori.jpg,Fantasy,2005,6.5,116,Paramount / DreamWorks,26.33
Meet the Fockers,http://resizing.flixster.com/yDvx31ULUwbQMpHmITBC8DvGEm4=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/10/10861012_ori.jpg,Fantasy,2004,6.3,115,Universal / DreamWorks,23.27
Finding Nemo,http://resizing.flixster.com/L5mJPRUyA5797vXg9oelqZ7jGMA=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/19/10841916_ori.jpg,Fantasy,2003,8.2,100,Disney / Pixar,80.22
Terminator 3: Rise of the Machines,http://resizing.flixster.com/6xMGzkUb2v1SkTNunEJHF6lzlG0=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944773_ori.jpg,Fantasy,2003,6.4,109,Warner Bros. / Columbia,33.27
The Matrix Reloaded,http://resizing.flixster.com/g0k3LxainE8qySe4Nwb1Y-KNDT4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/96/11169699_ori.jpg,Fantasy,2003,7.2,138,Warner Bros.,93.54
Ice Age,http://resizing.flixster.com/G2PNS_GykbZtx_u_kQgBFuVkqFE=/180x265/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938906_ori.jpg,Fantasy,2002,7.6,81,20th Century Fox / Blue Sky,50.87
Minority Report,http://resizing.flixster.com/_wXSfzgg6NXtV4-wqqZPxd-iP6Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/03/11170343_ori.jpg,Fantasy,2002,7.7,145,DreamWorks / 20th Century Fox,77.54
The Lord of the Rings: The Two Towers,http://resizing.flixster.com/kcGR9q0SXRr1oA8G6-nkYDshGGU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166421_ori.jpg,Fantasy,2002,8.7,179,New Line Cinema,27.33
Hannibal,http://resizing.flixster.com/7-lmH9v6jwoPfuJVAIW_YksScrE=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937237_ori.jpg,Fantasy,2001,6.7,131,MGM / Universal,75.16
Jurassic Park III,http://resizing.flixster.com/05xnBp8MTXrAFuI8u5mLin1TGQ8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168887_ori.jpg,Fantasy,2001,5.9,92,Universal,52.82
The Mummy Returns,http://resizing.flixster.com/UGjywlM8fWTqdKTzTT2FCwN7cm0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173659_ori.jpg,Fantasy,2001,6.3,130,Universal,54.19
Cast Away,http://resizing.flixster.com/Y8_otZJ0sQ0JcUR7VPRjJxUg-qw=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164876_ori.jpg,Fantasy,2000,7.7,143,Fox,91.22
Meet the Parents,http://resizing.flixster.com/HqFyRB_q9Qc-9XHodQ5KOnGCn-Y=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/65/11176583_ori.jpg,Fantasy,2000,7,108,Universal / DreamWorks,40.64
Tarzan,http://resizing.flixster.com/DeinPHimwtK2lheePZggxU_9H4c=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251223_ori.jpg,Fantasy,1999,7.2,88,Walt Disney Pictures,29.13
The Sixth Sense,http://resizing.flixster.com/7Cy6R8bBtBVnay-lLMPoHrwQ-ik=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/38/253818_ori.jpg,Fantasy,1999,8.2,107,Hollywood Pictures,47.99
Godzilla,http://resizing.flixster.com/2BsexQCiFCXVsKwiYbiqRysv-dk=/180x249/dkpu1ddg7pbsk.cloudfront.net/movie/25/99/259919_ori.jpg,Fantasy,1998,5.3,139,TriStar Pictures,43.56
Casper,http://resizing.flixster.com/POltQfwJ3nkqQ69SblWNAiBqjUg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/00/11180091_ori.jpg,Fantasy,1995,6,100,Universal Pictures,63.09
Die Hard with a Vengeance,http://resizing.flixster.com/KPcSTks-fiNiJEtn4VaLmadkWTQ=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164823_ori.jpg,Fantasy,1995,7.6,131,20th Century Fox / Cinergi Pictures,44.93
Pocahontas,http://resizing.flixster.com/nabwuKMhFJVBKyOntBtW8TC9rgE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/15/251508_ori.jpg,Fantasy,1995,6.6,81,Walt Disney Pictures,22.61
The Lion King,http://resizing.flixster.com/pEnfXxWXRon3WdJte88vc29eNeE=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/04/11160477_ori.jpg,Fantasy,1994,8.5,89,Walt Disney Pictures,45.23
True Lies,http://resizing.flixster.com/mimlegW6DpnA7X8fM6uAqRTaC3Y=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/31/37/313714_ori.jpg,Fantasy,1994,7.2,141,20th Century Fox,71.92
Cape Fear,http://resizing.flixster.com/0QRNH4M7vkPTz26alWM9mwKaOB4=/178x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/72/10937223_ori.jpg,Fantasy,1991,7.3,128,Universal Pictures,74.77
The Silence of the Lambs,http://resizing.flixster.com/Q8QDUnqJmgkfSlxyyppLZXF28t4=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/55/12/86/5512865_ori.jpg,Fantasy,1991,8.6,118,Orion Pictures,73.85
"""Crocodile"" Dundee II",http://resizing.flixster.com/7Kx0TvzMcvpqHNAE-yqb4pGPk7w=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/68/256818_ori.jpg,Fantasy,1988,5.5,108,Paramount Pictures,76.91
Cocktail,http://resizing.flixster.com/mBKethr9jeA6EMJGizVw16i323Q=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/26/88/268891_ori.jpg,Fantasy,1988,5.8,104,Touchstone Pictures,13.84
Gremlins,http://resizing.flixster.com/00eKnKicNih1jQp_B5ltQPHSal0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/07/11170794_ori.jpg,Fantasy,1984,7.2,106,Warner Bros.,63.67
Staying Alive,http://resizing.flixster.com/auWzMlFV3B1eDng1bvZjDxEz_8Q=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/09/10840968_ori.jpg,Fantasy,1983,4.4,93,Paramount Pictures,33.41
9 to 5,http://resizing.flixster.com/E7MSEo5CA8-8-tizPF0KospM0Gg=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/60/256025_ori.jpg,Fantasy,1980,6.6,110,20th Century-Fox,92.54
Saturday Night Fever,http://resizing.flixster.com/io0O9e7AFWIzwIFZ7oV_W1kXfg4=/179x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/34/10863417_ori.jpg,Fantasy,1977,6.8,118,Paramount Pictures,84.93
The Deep,http://resizing.flixster.com/KRnyu4v7ZUDfmkfykddClwWpFac=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/82/258213_ori.jpg,Fantasy,1977,6.1,123,Columbia Pictures,88.97
The Lord of the Rings: The Return of the King,http://resizing.flixster.com/fhym2r2SVtuOpznC0wdmP5QPUfo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/64/11166423_ori.jpg,History,2003,8.9,201,New Line,56.57
Batman Forever,http://resizing.flixster.com/1bwQl51pPPU40stzBAVIeCsBrv4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164555_ori.jpg,History,1995,5.4,121,Warner Bros. / PolyGram,39.64
Sleepless in Seattle,http://resizing.flixster.com/pXQ5x3nrVb2NR-P3FtOM5igMsxE=/96x140/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/06/11120641_ori.jpg,History,1993,6.8,105,TriStar Pictures,89.51
Rocky,http://resizing.flixster.com/yRnpvBZYk8JvEr_yK_9EuaHNjkM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/83/10898396_ori.jpg,History,1976,8.1,119,United Artists Pictures,93.06
Three Men and a Baby,http://resizing.flixster.com/fxMTXOi2o24T_ZK0zoraIm9n6cM=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/71/257115_ori.jpg,Horror,1987,5.8,102,Touchstone Pictures,74.89
Indiana Jones and the Temple of Doom,http://resizing.flixster.com/hlGmbeNA0EUVahBTvVB1rBZvTfo=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/11/10921138_ori.jpg,Horror,1984,7.6,118,Paramount Pictures / Lucasfilm,31.46
Porky's,http://resizing.flixster.com/pJ7I5kFNfqm5AVdwN_xYSGFgFMU=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/27/20/272018_ori.jpg,Horror,1982,6.1,94,20th Century Fox,13.82
The Jerk,http://resizing.flixster.com/do1HJ-YWaZZ5oWj4oTPdmgELEng=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171953_ori.jpg,Horror,1979,7.2,94,Universal Studios,38.07
Every Which Way but Loose,http://resizing.flixster.com/sjgoJ60ow0ozKmeh7b5YpD693TI=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/75/257522_ori.jpg,Horror,1978,6.2,114,Warner Bros.,54.5
Midway,http://resizing.flixster.com/7PKqPlaHLc9p9bSbI6_cnj8cLaA=/100x137/dkpu1ddg7pbsk.cloudfront.net/movie/10/84/95/10849574_ori.jpg,Horror,1976,6.7,132,Universal Studios / Cinema International Corporation,58.48
The Lost World: Jurassic Park,http://resizing.flixster.com/gHDeeV4CkhEu7y5M63csUh5ZXs0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168888_ori.jpg,Music,1997,6.5,129,Universal Pictures,20.65
The Bodyguard,http://resizing.flixster.com/QGjRr5Lf9dMQdKQhczqt58OqeSA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167935_ori.jpg,Music,1992,6.1,129,Warner Bros.,60.66
Wayne's World,http://resizing.flixster.com/5zIUNziYaR486W5JZy8eWVrvGow=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/59/51/42/5951425_ori.jpg,Music,1992,7,94,Paramount Pictures,95.07
Beauty and the Beast,http://resizing.flixster.com/O7KjuYoKyOa7bBFVEMqnM_ZGN78=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/29/11162903_ori.jpg,Music,1991,8,84,Walt Disney Pictures,56.57
Private Benjamin,http://resizing.flixster.com/CLoO093AFMtK_eQ9AxuBCW1d4Dw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167930_ori.jpg,Music,1980,6,109,Warner Bros.,46.27
Tootsie,http://resizing.flixster.com/JJPyMdvYTHaURqxmYcIvZVydn88=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/25/67/256706_ori.jpg,Musical,1982,7.4,116,Columbia Pictures,80.63
Shampoo,http://resizing.flixster.com/J85B30Wmahzrgw0BmQaNVKczHy8=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/27/21/272120_ori.jpg,Musical,1975,6.3,109,Columbia Pictures,26.19
Kung Fu Panda 2,http://resizing.flixster.com/dJ62KC8VCmLwVq0045kP0a0RvEE=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/66/11156693_ori.jpg,Mystery,2011,7.3,91,Paramount / DreamWorks,11.24
Pirates of the Caribbean: At World's End,http://resizing.flixster.com/M2Ku83KAglImISwK7qTuXAgQtWo=/180x252/dkpu1ddg7pbsk.cloudfront.net/movie/10/95/55/10955508_ori.jpg,Mystery,2007,7.1,169,Disney,22.54
What Women Want,http://resizing.flixster.com/-K3-lemv2IjCIxyfWNB4b5oscBQ=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/62/99/74/6299748_ori.jpg,Mystery,2000,6.4,127,Paramount,84.25
Independence Day,http://resizing.flixster.com/2CYkXpNsZUE9C27PsXgX5UZBcKI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176784_ori.jpg,Mystery,1996,6.9,145,20th Century Fox,87.27
Toy Story,http://resizing.flixster.com/Rw9DiBAFGZ2nsMie2He5iaDVuY0=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936393_ori.jpg,Mystery,1995,8.3,81,Walt Disney Pictures / Pixar,68.83
Pretty Woman,http://resizing.flixster.com/fyT-rUxIJLV7inCl5NqJHgmnoDI=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/16/90/52/1690526_ori.jpg,Mystery,1990,6.9,119,Touchstone Pictures,21.52
Superman,http://resizing.flixster.com/eYWvvRaDse_pegmhryJzvlpC5bQ=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/98/11159893_ori.jpg,Mystery,1978,7.3,143,Warner Bros.,39.1
To Fly!,http://d3biamo577v4eu.cloudfront.net/static/images/redesign/poster_default.gif,Mystery,1976,7,27,National Air and Space Museum,20.31
Signs,http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg,Mystery,2002,6.7,106,Touchstone,75.82
Quantum of Solace,http://resizing.flixster.com/dmf-4VeDXkWOnVqcZgwmDL6ZRDM=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/77/10867703_ori.jpg,Romance,2008,6.7,106,MGM / Columbia,92.99
King Kong,http://resizing.flixster.com/QoPcsIL-O00p3YYGQbbo4zfkLLQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168882_ori.jpg,Romance,2005,7.3,187,Universal,30.12
Ocean's Twelve,http://resizing.flixster.com/mm6hyAeaEFAl07m0HE3w7AMvgBw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/39/11173930_ori.jpg,Romance,2004,6.4,125,Warner Bros.,87.27
Signs,http://resizing.flixster.com/cyLfP1xi9FRaJZSBoQ-XLFojhiM=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/48/10894808_ori.jpg,Romance,2002,6.7,106,Touchstone,81.19
Planet of the Apes,http://resizing.flixster.com/9081NkYAHXHF4iI9h6sFD6CAQfs=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/44/11164477_ori.jpg,Romance,2001,5.7,119,20th Century Fox,92.82
